link,candidate,ReportName,ReportLink,reportType,start of period,End of period,Due Date,Filed Date,amended,document image,Year
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/220896/215/177906/20777/0,220896,Carryover Funds Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/91/94e42446-850a-4cdd-b407-9b760fce4230.pdf,Candidate Carryover Fund Report,6/7/2018,1/24/2019,1/24/2019,4/15/2019,,,2016
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/220896/215/177906/20777/0,220896,Carryover Funds Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/91/a4779106-a2d4-4f6d-baa0-23da93b1e74a.pdf,Candidate Carryover Fund Report,6/7/2018,1/25/2019,1/25/2019,1/25/2019,,,2016
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/220896/215/177906/20777/0,220896,Carryover Funds Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/91/92d98860-3f81-46cd-b4f1-c066531d7584.pdf,Candidate Carryover Fund Report,1/13/2018,6/6/2018,6/6/2018,6/6/2018,,,2016
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/220896/215/177906/20777/0,220896,Carryover Funds Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/91/062d9214-4424-47f2-b2c1-db846f3b9715.pdf,Candidate Carryover Fund Report,1/2/2016,1/12/2018,1/12/2018,1/12/2018,,,2016
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/221076/214/177714/20777/0,221076,Carryover Funds Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/91/0a663a34-467f-444f-b822-007d79566e2c.pdf,Candidate Carryover Fund Report,1/2/2016,9/22/2017,9/22/2017,9/22/2017,,,2016
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/221208/214/177722/20777/0,221208,Carryover Funds Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/91/1bd5889f-40f3-421d-b9c2-5914a329bbb8.pdf,Candidate Carryover Fund Report,1/2/2016,9/28/2017,9/28/2017,9/28/2017,,,2016
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/221242/215/178030/20777/0,221242,Carryover Funds Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/91/b52ffeae-2e4d-49de-9bc1-aaf7ff25d14b.pdf,Candidate Carryover Fund Report,1/12/2018,10/11/2018,10/11/2018,10/12/2018,,,2016
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/221242/215/178030/20777/0,221242,Carryover Funds Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/91/47f1aea8-8ddb-49cf-b288-3a3060b7faa7.pdf,Candidate Carryover Fund Report,10/14/2017,1/10/2018,1/10/2018,1/11/2018,,,2016
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/221242/215/178030/20777/0,221242,Carryover Funds Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/91/22bc3f8f-3e98-4aaf-93cc-d7c8de10547d.pdf,Candidate Carryover Fund Report,1/2/2016,10/13/2017,10/13/2017,10/13/2017,,,2016
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/221448/214/177725/20777/0,221448,Carryover Funds Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/91/3170e41c-e1ab-49ef-8b93-1c1d8680d7ff.pdf,Candidate Carryover Fund Report,1/11/2018,4/14/2018,4/14/2018,4/14/2018,,,2016
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/221448/214/177725/20777/0,221448,Carryover Funds Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/91/d8efa274-a735-4829-ab01-ba6c3cbbe44b.pdf,Candidate Carryover Fund Report,10/1/2017,12/31/2017,1/15/2018,1/10/2018,,,2016
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/221448/214/177725/20777/0,221448,Carryover Funds Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/91/dc2fbd7a-071c-4aaf-b04b-6985432d95a6.pdf,Candidate Carryover Fund Report,1/2/2016,10/3/2017,10/3/2017,10/8/2017,,,2016
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/221472/215/177903/20777/0,221472,Carryover Funds Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/91/7287db4f-2a57-4f08-b72a-4247b3638fdb.pdf,Candidate Carryover Fund Report,10/1/2019,12/31/2019,10/29/2019,10/29/2019,,,2016
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/221472/215/177903/20777/0,221472,Carryover Funds Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/91/5e1b4d2d-be1a-4bd5-ab6b-dfe5b725f3b3.pdf,Candidate Carryover Fund Report,7/1/2019,9/30/2019,10/9/2019,10/9/2019,,,2016
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/221472/215/177903/20777/0,221472,Carryover Funds Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/91/53957073-1fac-4636-a6e8-89ff0e8bdcb8.pdf,Candidate Carryover Fund Report,4/6/2019,6/30/2019,7/3/2019,7/3/2019,,,2016
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/221472/215/177903/20777/0,221472,Carryover Funds Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/91/d6552229-20dc-48c1-8e62-6b5170aaa496.pdf,Candidate Carryover Fund Report,1/10/2019,3/31/2019,4/5/2019,4/5/2019,,,2016
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/221472/215/177903/20777/0,221472,Carryover Funds Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/91/2df5986b-ae09-4030-94f8-4f005b309185.pdf,Candidate Carryover Fund Report,10/9/2018,12/31/2018,1/15/2019,1/9/2019,TRUE,,2016
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/221472/215/177903/20777/0,221472,Carryover Funds Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/91/449b99c3-c7da-4d79-ae8a-de4f309d9f38.pdf,Candidate Carryover Fund Report,7/1/2018,9/30/2018,10/15/2018,10/8/2018,,,2016
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/221472/215/177903/20777/0,221472,Carryover Funds Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/91/1a832a7c-2102-45a9-83b7-fdcab61f6f0c.pdf,Candidate Carryover Fund Report,4/4/2018,7/10/2018,7/10/2018,7/10/2018,,,2016
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/221472/215/177903/20777/0,221472,Carryover Funds Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/91/9906cada-4b3e-4e6a-bd0b-eeab6ce382ea.pdf,Candidate Carryover Fund Report,1/10/2018,4/3/2018,4/3/2018,4/3/2018,,,2016
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/221472/215/177903/20777/0,221472,Carryover Funds Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/91/0d722ae3-4e4a-4f08-9988-50088fc6c253.pdf,Candidate Carryover Fund Report,10/4/2017,1/8/2018,1/8/2018,1/9/2018,,,2016
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/221472/215/177903/20777/0,221472,Carryover Funds Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/91/d397b6c8-242c-4e75-8795-4946473c26a2.pdf,Candidate Carryover Fund Report,1/2/2016,10/3/2017,10/3/2017,10/3/2017,,,2016
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/221483/214/177662/20777/0,221483,Carryover Funds Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/91/a93e9680-70e9-4045-956b-5be202e5dbdf.pdf,Candidate Carryover Fund Report,10/4/2017,12/7/2017,12/7/2017,1/10/2018,,,2016
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/221483/214/177662/20777/0,221483,Carryover Funds Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/91/2e90eda3-5ed6-49bc-9971-acc2cecbe645.pdf,Candidate Carryover Fund Report,1/2/2016,10/3/2017,10/3/2017,10/3/2017,,,2016
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/221515/214/177659/20777/0,221515,Carryover Funds Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/91/738d767f-6a8e-4e09-9c14-780a0fd32b67.pdf,Candidate Carryover Fund Report,1/2/2016,10/10/2017,10/10/2017,10/11/2017,,,2016
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/221524/214/177727/20777/0,221524,Carryover Funds Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/91/8eeb4a90-d3a9-4713-8d4d-2c978cdcc622.pdf,Candidate Carryover Fund Report,1/2/2016,10/11/2017,10/11/2017,10/11/2017,,,2016
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/220896/215/177906/20777/0,220896,Carryover Funds Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/91/94e42446-850a-4cdd-b407-9b760fce4230.pdf,Candidate Carryover Fund Report,6/7/2018,1/24/2019,1/24/2019,4/15/2019,,,2016
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/220896/215/177906/20777/0,220896,Carryover Funds Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/91/a4779106-a2d4-4f6d-baa0-23da93b1e74a.pdf,Candidate Carryover Fund Report,6/7/2018,1/25/2019,1/25/2019,1/25/2019,,,2016
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/220896/215/177906/20777/0,220896,Carryover Funds Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/91/92d98860-3f81-46cd-b4f1-c066531d7584.pdf,Candidate Carryover Fund Report,1/13/2018,6/6/2018,6/6/2018,6/6/2018,,,2016
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/220896/215/177906/20777/0,220896,Carryover Funds Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/91/062d9214-4424-47f2-b2c1-db846f3b9715.pdf,Candidate Carryover Fund Report,1/2/2016,1/12/2018,1/12/2018,1/12/2018,,,2016
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/221076/214/177714/20777/0,221076,Carryover Funds Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/91/0a663a34-467f-444f-b822-007d79566e2c.pdf,Candidate Carryover Fund Report,1/2/2016,9/22/2017,9/22/2017,9/22/2017,,,2016
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/221208/214/177722/20777/0,221208,Carryover Funds Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/91/1bd5889f-40f3-421d-b9c2-5914a329bbb8.pdf,Candidate Carryover Fund Report,1/2/2016,9/28/2017,9/28/2017,9/28/2017,,,2016
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/221242/215/178030/20777/0,221242,Carryover Funds Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/91/b52ffeae-2e4d-49de-9bc1-aaf7ff25d14b.pdf,Candidate Carryover Fund Report,1/12/2018,10/11/2018,10/11/2018,10/12/2018,,,2016
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/221242/215/178030/20777/0,221242,Carryover Funds Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/91/47f1aea8-8ddb-49cf-b288-3a3060b7faa7.pdf,Candidate Carryover Fund Report,10/14/2017,1/10/2018,1/10/2018,1/11/2018,,,2016
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/221242/215/178030/20777/0,221242,Carryover Funds Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/91/22bc3f8f-3e98-4aaf-93cc-d7c8de10547d.pdf,Candidate Carryover Fund Report,1/2/2016,10/13/2017,10/13/2017,10/13/2017,,,2016
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/221448/214/177725/20777/0,221448,Carryover Funds Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/91/3170e41c-e1ab-49ef-8b93-1c1d8680d7ff.pdf,Candidate Carryover Fund Report,1/11/2018,4/14/2018,4/14/2018,4/14/2018,,,2016
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/221448/214/177725/20777/0,221448,Carryover Funds Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/91/d8efa274-a735-4829-ab01-ba6c3cbbe44b.pdf,Candidate Carryover Fund Report,10/1/2017,12/31/2017,1/15/2018,1/10/2018,,,2016
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/221448/214/177725/20777/0,221448,Carryover Funds Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/91/dc2fbd7a-071c-4aaf-b04b-6985432d95a6.pdf,Candidate Carryover Fund Report,1/2/2016,10/3/2017,10/3/2017,10/8/2017,,,2016
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/221472/215/177903/20777/0,221472,Carryover Funds Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/91/7287db4f-2a57-4f08-b72a-4247b3638fdb.pdf,Candidate Carryover Fund Report,10/1/2019,12/31/2019,10/29/2019,10/29/2019,,,2016
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/221472/215/177903/20777/0,221472,Carryover Funds Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/91/5e1b4d2d-be1a-4bd5-ab6b-dfe5b725f3b3.pdf,Candidate Carryover Fund Report,7/1/2019,9/30/2019,10/9/2019,10/9/2019,,,2016
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/221472/215/177903/20777/0,221472,Carryover Funds Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/91/53957073-1fac-4636-a6e8-89ff0e8bdcb8.pdf,Candidate Carryover Fund Report,4/6/2019,6/30/2019,7/3/2019,7/3/2019,,,2016
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/221472/215/177903/20777/0,221472,Carryover Funds Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/91/d6552229-20dc-48c1-8e62-6b5170aaa496.pdf,Candidate Carryover Fund Report,1/10/2019,3/31/2019,4/5/2019,4/5/2019,,,2016
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/221472/215/177903/20777/0,221472,Carryover Funds Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/91/2df5986b-ae09-4030-94f8-4f005b309185.pdf,Candidate Carryover Fund Report,10/9/2018,12/31/2018,1/15/2019,1/9/2019,TRUE,,2016
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/221472/215/177903/20777/0,221472,Carryover Funds Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/91/449b99c3-c7da-4d79-ae8a-de4f309d9f38.pdf,Candidate Carryover Fund Report,7/1/2018,9/30/2018,10/15/2018,10/8/2018,,,2016
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/221472/215/177903/20777/0,221472,Carryover Funds Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/91/1a832a7c-2102-45a9-83b7-fdcab61f6f0c.pdf,Candidate Carryover Fund Report,4/4/2018,7/10/2018,7/10/2018,7/10/2018,,,2016
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/221472/215/177903/20777/0,221472,Carryover Funds Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/91/9906cada-4b3e-4e6a-bd0b-eeab6ce382ea.pdf,Candidate Carryover Fund Report,1/10/2018,4/3/2018,4/3/2018,4/3/2018,,,2016
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/221472/215/177903/20777/0,221472,Carryover Funds Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/91/0d722ae3-4e4a-4f08-9988-50088fc6c253.pdf,Candidate Carryover Fund Report,10/4/2017,1/8/2018,1/8/2018,1/9/2018,,,2016
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/221472/215/177903/20777/0,221472,Carryover Funds Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/91/d397b6c8-242c-4e75-8795-4946473c26a2.pdf,Candidate Carryover Fund Report,1/2/2016,10/3/2017,10/3/2017,10/3/2017,,,2016
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/221483/214/177662/20777/0,221483,Carryover Funds Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/91/a93e9680-70e9-4045-956b-5be202e5dbdf.pdf,Candidate Carryover Fund Report,10/4/2017,12/7/2017,12/7/2017,1/10/2018,,,2016
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/221483/214/177662/20777/0,221483,Carryover Funds Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/91/2e90eda3-5ed6-49bc-9971-acc2cecbe645.pdf,Candidate Carryover Fund Report,1/2/2016,10/3/2017,10/3/2017,10/3/2017,,,2016
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/221515/214/177659/20777/0,221515,Carryover Funds Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/91/738d767f-6a8e-4e09-9c14-780a0fd32b67.pdf,Candidate Carryover Fund Report,1/2/2016,10/10/2017,10/10/2017,10/11/2017,,,2016
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/221524/214/177727/20777/0,221524,Carryover Funds Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/91/8eeb4a90-d3a9-4713-8d4d-2c978cdcc622.pdf,Candidate Carryover Fund Report,1/2/2016,10/11/2017,10/11/2017,10/11/2017,,,2016
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/219790/215/177905/20775/0,219790,Final Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/06/f810513f-3298-49cf-86a6-d53b48268359.pdf,Candidate Final Finance Report,11/1/2018,12/31/2018,12/31/2018,12/20/2018,,,2018
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/219790/215/177905/20775/0,219790,October Monthly,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/218f455b-94a7-43e9-b8af-dda13b049f93.pdf,Candidate (CC&E) Report,10/1/2018,10/31/2018,11/15/2018,11/13/2018,,,2018
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/219790/215/177905/20775/0,219790,September Monthly,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/2dfa9e00-6afa-4bcd-a2bc-bc1aadbef4bd.pdf,Candidate (CC&E) Report,9/1/2018,9/30/2018,10/15/2018,10/15/2018,,,2018
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/219790/215/177905/20775/0,219790,August Monthly,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/5b4b372f-a2d0-4031-9dbe-40acfa083b66.pdf,Candidate (CC&E) Report,8/1/2018,8/31/2018,9/17/2018,9/15/2018,,,2018
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/219790/215/177905/20775/0,219790,July Monthly,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/58e5c8c6-5c41-4d61-be7c-8cdaa93d9c32.pdf,Candidate (CC&E) Report,7/1/2018,7/31/2018,8/15/2018,8/7/2018,,,2018
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/219790/215/177905/20775/0,219790,June Monthly,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/fd9eb885-45e0-419d-9be4-32aec1a1776c.pdf,Candidate (CC&E) Report,5/23/2018,6/30/2018,7/16/2018,7/12/2018,,,2018
